Id,Category
22442,attanagliare+V
22443,dovero+N
22444,leggiucchiare+V
22445,collaudare+V
22446,fiscalizzare+V
22447,disidratare+V
22448,scuotere+V
22449,divorare+V
22450,emanare+V
22451,gridare+V
22452,eternare+V
22453,amicare+V
22454,congedare+V
22455,falcare+V
22456,empire+V
22457,intuire+V
22458,panneggiare+V
22459,immedesimare+V
22460,arguire+V
22461,totalizzare+V
22462,superpubblicizzato+A
22463,pavimento+N
22464,inconsapevole+A
22465,ritentare+V
22466,adescare+V
22467,murare+V
22468,riabbattere+V
22469,sessantaseiesimo+A
22470,banca-dao+N
22471,falciare+V
22472,parafrasare+V
22473,enfatizzare+V
22474,badare+A
22475,snocciolare+V
22476,turlupinare+V
22477,soggiornare+V
22478,destinare+V
22479,cedolare+V
22480,cenare+V
22481,assurgere+V
22482,sminuzzare+V
22483,spostare+V
22484,interpretare+V
22485,interiore+A
22486,intravideredere+V
22487,manganare+V
22488,vitalizio+A
22489,cromare+V
22490,spodestare+V
22491,rotare+V
22492,strusciare+V
22493,addire+V
22494,politecnico+N
22495,pietruzza+N
22496,saggiare+A
22497,selciare+V
22498,macchiare+A
22499,puto+V
22500,salmodare+V
22501,folleggiare+V
22502,impicciare+V
22503,sigillare+V
22504,incollerire+V
22505,stipulare+V
22506,stereotipizzare+V
22507,imperiare+V
22508,preposrre+V
22509,genoano+N
22510,campionare+V
22511,infossare+A
22512,lucrare+V
22513,incarnare+V
22514,rincrescere+V
22515,ghignare+V
22516,poppare+V
22517,azzoppare+V
22518,industriare+V
22519,bevicchiare+V
22520,autopromuovere+V
22521,sobbollire+A
22522,arrossare+A
22523,escrescere+V
22524,giacere+V
22525,incidere+V
22526,pizzicottare+V
22527,escrescere+V
22528,discorrere+V
22529,incombaere+V
22530,lustrare+V
22531,prefiggere+V
22532,incubare+V
22533,cauzionare+V
22534,sopravvivere+V
22535,sfoltire+V
22536,notificare+V
22537,salariare+V
22538,natura+N
22539,contestare+V
22540,handicappare+V
22541,disaffezionare+V
22542,cremare+V
22543,deragliare+V
22544,commerciare+V
22545,annullamento+N
22546,smungere+V
22547,mangiucchiare+V
22548,stagnare+V
22549,diseduchare+V
22550,ridurre+V
22551,elettrogeno+A
22552,riacuire+V
22553,arrugginire+A
22554,impastoiare+V
22555,incardinare+A
22556,contrarre+V
22557,nascondere+V
22558,computare+V
22559,pisciare+V
22560,monacare+V
22561,ravvolgere+V
22562,mistificare+V
22563,intorbidare+V
22564,femminuccia+N
22565,carreggiare+V
22566,jam+N
22567,ardire+V
22568,rivoltare+V
22569,accordare+V
22570,vigile+N
22571,esibizionistico+A
22572,deburocratizzare+V
22573,prolungare+V
22574,infiocchettare+V
22575,climatizzare+V
22576,inquietare+V
22577,mangiucchiare+V
22578,autorizzare+V
22579,insanre+V
22580,singhiozzare+V
22581,impagliare+V
22582,diseducare+V
22583,inverdire+V
22584,sbaciucchiare+V
22585,infermare+V
22586,temuto+A
22587,avvitare+V
22588,accapponare+V
22589,scantonare+V
22590,raggranellare+V
22591,embargo+N
22592,viciniano+A
22593,espugnare+V
22594,denotare+V
22595,denegare+V
22596,riverire+V
22597,dissentire+V
22598,autointerrogare+V
22599,sconsiderare+A
22600,autoinfliggere+V
22601,cavare+V
22602,crare+V
22603,depositare+V
22604,primatista+N
22605,infeudare+V
22606,dissanguare+V
22607,sciupare+V
22608,rastrellare+V
22609,stellare+V
22610,straviziare+V
22611,impigliare+V
22612,amoreggiare+V
22613,scaffalatura+N
22614,sopraelencare+V
22615,strapagare+V
22616,frinare+V
22617,bestemmiatore+N
22618,confrontare+V
22619,destreggiare+V
22620,risolvere+V
22621,provare+V
22622,intricare+V
22623,costringere+V
22624,disdegnare+V
22625,decelerare+V
22626,condiscendere+V
22627,risulare+V
22628,amorazzo+N
22629,accozzare+V
22630,superpagare+V
22631,collaborare+V
22632,inscrivere+V
22633,metodo+N
22634,spoetizzare+V
22635,tentacolare+V
22636,reiterare+V
22637,cocre+V
22638,fiorire+V
22639,sabbiare+V
22640,asserire+V
22641,imbrigliare+V
22642,corrompere+V
22643,scompigliare+V
22644,sfidare+V
22645,meravigliare+V
22646,soprammettere+V
22647,incancrenire+A
22648,disossare+V
22649,esterificare+V
22650,percolare+V
22651,silurare+V
22652,indottrinare+V
22653,ammosciare+V
22654,dissuadere+V
22655,ricostruire+V
22656,trasognato+A
22657,succidere+A
22658,punire+V
22659,desolare+V
22660,piattonare+V
22661,bilanciato+A
22662,riscaldare+V
22663,scompaginare+V
22664,repulso+A
22665,rischiarare+V
22666,restio+V
22667,disseminare+V
22668,contagiare+V
22669,impeciare+V
22670,espulso+A
22671,parificare+V
22672,socchiudere+V
22673,trombare+V
22674,iridare+V
22675,dilaniare+V
22676,commentare+V
22677,unisonao+A
22678,deprimere+A
22679,strappare+V
22680,camerino+N
22681,arricciolare+V
22682,decelerare+V
22683,contenere+V
22684,officiare+V
22685,incenerire+V
22686,speronare+V
22687,laico+A
22688,sopire+V
22689,differenziare+V
22690,ballottare+V
22691,libico+A
22692,attizzare+V
22693,autopromuovere+V
22694,pacificare+V
22695,ristudiare+V
22696,autodenominare+V
22697,stilizzare+V
22698,racconciare+V
22699,minare+V
22700,deludere+V
22701,iniettare+V
22702,espressionismo+N
22703,sconficcare+V
22704,parsimonioso+A
22705,tralignare+V
22706,strombettare+V
22707,confederare+V
22708,elargeire+A
22709,carreggiare+V
22710,animare+V
22711,percuote+V
22712,deturpare+V
22713,angariare+V
22714,agglutinare+V
22715,strombettare+V
22716,incorrere+V
22717,dislocare+V
22718,troncare+V
22719,ragno+N
22720,riavvicinare+V
22721,continuativo+A
22722,riconnettere+V
22723,scremare+V
22724,oroscopio+N
22725,trentennale+N
22726,raggelare+V
22727,parcheggiare+V
22728,stellare+V
22729,disavvezzare+V
22730,leghista+N
22731,raggranellare+V
22732,distrarre+V
22733,ravvoltolare+V
22734,mitterrandismo+N
22735,affumicare+V
22736,sconvenaire+V
22737,riordinare+V
22738,ragguagliare+V
22739,incollerire+V
22740,convenire+V
22741,arrostire+V
22742,schermento+N
22743,insanire+V
22744,riconsiderare+V
22745,cazzeggiare+V
22746,raffrenare+V
22747,intervallare+V
22748,rivoluzionare+V
22749,semplificare+V
22750,pirotecnico+A
22751,corrompere+V
22752,avverbo+N
22753,suddividere+V
22754,scipitao+A
22755,esagitare+V
22756,osteggiare+V
22757,ripudiare+V
22758,rintracciare+V
22759,riconnettere+V
22760,incurvare+V
22761,rimenare+V
22762,rispettare+V
22763,amoreggiare+V
22764,popol+N
22765,sconquassare+V
22766,idoleggiare+V
22767,aggrottare+V
22768,travisare+V
22769,ricomprare+V
22770,peggiorare+V
22771,dilazionare+V
22772,pup+N
22773,escoriare+V
22774,incruditore+V
22775,invocare+V
22776,ricomperare+V
22777,ritorcere+V
22778,ronzare+V
22779,attruppare+V
22780,pervertire+V
22781,maciullare+V
22782,dicitura+N
22783,computare+V
22784,frittura+N
22785,frisare+V
22786,mozzare+V
22787,europeizzare+V
22788,autopromuoere+V
22789,ufficializzare+V
22790,pervertire+V
22791,disattivare+V
22792,ravvedere+V
22793,tampone+N
22794,benemerito+A
22795,accellerare+V
22796,sondare+V
22797,riattare+V
22798,sovraintendente+N
22799,rincivilire+V
22800,ricopiare+A
22801,ingraziare+V
22802,duecentotrentesimo+A
22803,sconvenire+V
22804,sfacchinare+V
22805,scolpire+V
22806,gelificare+V
22807,sofistico+A
22808,spremere+A
22809,ruminare+V
22810,seguitare+V
22811,volare+A
22812,esortare+V
22813,onorare+V
22814,espugnare+V
22815,dileguare+V
22816,birrao+N
22817,ponderare+V
22818,accattonare+V
22819,maturare+V
22820,ascondere+V
22821,giacobino+N
22822,afferrare+V
22823,ripopolamento+N
22824,scompaginare+V
22825,incartapecorire+V
22826,moderare+V
22827,dilatare+V
22828,antirealistico+A
22829,incollerire+V
22830,serbare+V
22831,accondiscendere+V
22832,organistico+A
22833,ufficializzare+V
22834,affluire+V
22835,guardare+V
22836,gelatinizzare+V
22837,desolare+V
22838,salmodiare+V
22839,estirpare+V
22840,manganare+V
22841,nominare+A
22842,spersonalizzare+V
22843,talentare+V
22844,crepuscolare+V
22845,frammentare+V
22846,riallungare+V
22847,stornellare+V
22848,rinnovellare+V
22849,insegnare+V
22850,obnubilare+V
22851,ricaricare+V
22852,satollare+V
22853,cascare+V
22854,assolutismo+N
22855,nobilitare+V
22856,esteriorizzare+V
22857,appezzare+V
22858,sublimare+V
22859,svilire+V
22860,credere+V
22861,rincivilire+V
22862,disobbedire+V
22863,serrare+V
22864,cariare+V
22865,ragionare+V
22866,indizio+V
22867,brunire+V
22868,ravvisare+V
22869,risolare+V
22870,fabbricare+V
22871,proponibile+A
22872,tarmare+V
22873,automobile+N
22874,decorare+V
22875,tonsurare+V
22876,assuefare+V
22877,affrescare+V
22878,concedere+V
22879,abbigliare+V
22880,riconfrontare+V
22881,deflettere+V
22882,espansionistico+A
22883,montare+V
22884,assaggiare+V
22885,rifiatare+V
22886,scervellare+V
22887,protendere+V
22888,germogliare+V
22889,placentre+N
22890,espugnare+V
22891,scantonare+V
22892,riluttare+V
22893,protestare+V
22894,lerciare+V
22895,satirico+A
22896,allargare+V
22897,portacenere+N
22898,dosare+V
22899,sgomentare+V
22900,sperimentale+A
22901,compaginare+V
22902,sfracellare+V
22903,ereditare+V
22904,procurare+V
22905,procedere+V
22906,decontestualizzare+V
22907,obliare+V
22908,impiantare+V
22909,paventare+V
22910,frammettere+V
22911,perseguibile+A
22912,rottamare+V
22913,italoamericano+A
22914,ripetitore+N
22915,bianca+N
22916,cranio+N
22917,metallurgico+A
22918,cornacchiare+V
22919,premiare+V
22920,ripungere+V
22921,accentrare+V
22922,sapone+V
22923,identificazione+N
22924,connettere+V
22925,cittadina+N
22926,abbottonare+V
22927,disturbare+V
22928,calciomerca+N
22929,bocciare+V
22930,sovversione+N
22931,tralignare+V
22932,rivendere+V
22933,addurre+V
22934,pollare+V
22935,lembo+N
22936,preposizione+N
22937,cimiteriale+A
22938,svezzare+V
22939,climatizzare+V
22940,trombare+V
22941,appoggiare+V
22942,sostare+V
22943,acquattare+V
22944,spostare+V
22945,mezzano+A
22946,abbozzare+V
22947,incattivire+V
22948,repubblico+N
22949,target+N
22950,cret+V
22951,identificare+V
22952,attristare+V
22953,inneggiare+V
22954,asinare+V
22955,plaudeire+V
22956,magnetizzare+V
22957,differenziare+V
22958,sfalsare+V
22959,arcuare+V
22960,aggraffare+V
22961,giacere+V
22962,autogeno+A
22963,rinvestire+V
22964,bersagliare+V
22965,riorientare+V
22966,attruppare+V
22967,scarpare+V
22968,astrarre+V
22969,molare+V
22970,deturpare+V
22971,potare+V
22972,milionario+A
22973,slattare+V
22974,autorizzare+A
22975,apologeto+N
22976,aggredire+V
22977,smagliare+V
22978,pervertire+V
22979,ricomperare+V
22980,distornare+V
22981,controsterzoare+V
22982,bucare+V
22983,corredare+V
22984,ridonare+V
22985,fertilizzare+V
22986,deviare+V
22987,proccupazione+N
22988,congenere+V
22989,prevedere+V
22990,fenicia+N
22991,orinare+V
22992,torchiare+V
22993,antisemitismo+N
22994,sbracare+V
22995,squadrare+V
22996,scapitare+A
22997,animare+V
22998,cascare+V
22999,tassativo+A
23000,perquisire+V
23001,consigliare+V
23002,affermare+V
23003,comprendere+V
23004,provincializzare+V
23005,accostumare+V
23006,immigrare+V
23007,pignorare+V
23008,plaudire+V
23009,politicizzare+V
23010,alenare+V
23011,ragliare+V
23012,inscindibile+A
23013,appuntare+V
23014,disistimare+V
23015,telefonare+V
23016,aggiungere+V
23017,sobbarcare+V
23018,decadreere+V
23019,rassettare+V
23020,lesionare+V
23021,sminare+V
23022,inverdire+V
23023,pasteggiare+V
23024,sorridere+V
23025,pillare+V
23026,tamponare+V
23027,nettare+V
23028,crocifiggere+V
23029,sviare+A
23030,retta+A
23031,schiumare+V
23032,rilere+V
23033,autoprodurre+V
23034,stoppare+V
23035,sfrenare+V
23036,interpretare+V
23037,impuntare+V
23038,deliberare+A
23039,suggellare+V
23040,attingere+V
23041,rispondere+V
23042,costringere+V
23043,decedere+V
23044,smagnetizzare+V
23045,meravigliare+V
23046,cromare+V
23047,autoregolamentare+V
23048,ghignare+V
23049,ripudiare+V
23050,filiforme+A
23051,mugghiare+V
23052,raggruppare+V
23053,encomiabile+A
23054,riacchiappare+A
23055,disaffezionare+V
23056,sceneggiare+V
23057,lastrichare+V
23058,ufficializzare+V
23059,annualizzare+V
23060,riconnett+V
23061,vellichare+V
23062,alenare+V
23063,attraccare+V
23064,paventare+V
23065,basilare+V
23066,riassalire+V
23067,costituire+V
23068,equivalenza+N
23069,polarizzare+V
23070,rimembrare+V
23071,massaggiare+V
23072,giugulare+V
23073,bitumare+V
23074,scamosciare+V
23075,paramedico+A
23076,dedito+A
23077,dolorare+A
23078,incompreso+A
23079,straripare+V
23080,espandere+V
23081,contagiare+V
23082,distendere+V
23083,completare+V
23084,impostare+V
23085,discendere+V
23086,propinare+V
23087,munire+V
23088,crocefiggere+V
23089,depoliticizzare+V
23090,aggiudicare+V
23091,rendimento+N
23092,impaginare+V
23093,scrosciare+V
23094,lesionare+V
23095,arrochire+V
23096,ingaggiare+V
23097,smerlare+V
23098,vibrare+V
23099,tremare+V
23100,reagire+V
23101,sguinzagliare+V
23102,coreografare+V
23103,bagliorare+N
23104,telelavorare+V
23105,girellare+V
23106,zangheriano+A
23107,gridare+V
23108,collinario+N
23109,svantaggiare+V
23110,ombreggiare+V
23111,crosciare+V
23112,ripassare+V
23113,ringhiare+V
23114,remare+V
23115,peggiorare+V
23116,raffreddare+V
23117,trapiantare+V
23118,tassare+V
23119,aggrinziare+V
23120,disinfettare+A
23121,interpellare+V
23122,impaginazione+N
23123,stimmatizzare+V
23124,ricomprare+V
23125,rubricare+V
23126,scapitare+V
23127,tecnicizzare+V
23128,stanziare+V
23129,trasportatore+N
23130,assegnare+V
23131,rattrappire+V
23132,impopolare+V
23133,pollare+V
23134,turrito+A
23135,commessa+V
23136,economico-finanziariao+A
23137,dilaniare+V
23138,attorcigliare+V
23139,parificare+V
23140,originare+V
23141,flessibilizzare+V
23142,promuoere+V
23143,increspare+V
23144,demordere+V
23145,autosostenere+V
23146,sprigionare+V
23147,sborsare+V
23148,autoinstallare+V
23149,attingere+V
23150,esprimere+V
23151,flagello+N
23152,appropriare+V
23153,presndere+V
23154,wendersiano+A
23155,preavvisare+V
23156,fogliare+V
23157,precettare+V
23158,ammezzare+V
23159,imbarbarire+V
23160,grattare+V
23161,prescindere+V
23162,arroccare+V
23163,congrega+A
23164,scorporare+V
23165,reciprocare+V
23166,scioperare+V
23167,massacrare+V
23168,tramortire+V
23169,elettrizzare+V
23170,respingere+V
23171,orbitare+V
23172,deificare+V
23173,ribaltare+V
23174,allegare+V
23175,rimbrottare+V
23176,prediligere+V
23177,condivdere+V
23178,attristare+V
23179,accorpare+V
23180,imbarcare+V
23181,accattonare+V
23182,ammattonare+V
23183,riesplodere+V
23184,brutalizzare+V
23185,salire+V
23186,soleggiare+V
23187,cucire+V
23188,chiavare+V
23189,affrescare+V
23190,corrodere+A
23191,sgraffignare+V
23192,nomare+V
23193,cesto+V
23194,sopendire+V
23195,digiunare+V
23196,criocongelare+V
23197,sottomettere+V
23198,ronzare+V
23199,escoriare+V
23200,dedicare+V
23201,dissipazione+N
23202,arrabbiare+V
23203,elettrizzare+V
23204,spiumare+V
23205,suggellare+V
23206,documentaristico+A
23207,maturare+V
23208,abbonacciare+V
23209,disalberare+V
23210,celare+V
23211,dimentico+A
23212,riassestare+V
23213,poggiare+V
23214,destrutturare+A
23215,ferire+V
23216,sobbollare+V
23217,atteggiare+A
23218,indulgere+V
23219,ardire+V
23220,riammogliare+V
23221,dipanare+V
23222,pasturare+V
23223,sgancioare+V
23224,imbrancare+V
23225,relazionare+V
23226,preludiare+V
23227,parasociale+A
23228,scudisciare+V
23229,interpellare+V
23230,anticipatore+A
23231,contitolare+V
23232,rinsaldare+V
23233,daziariao+A
23234,fallare+A
23235,annunciare+V
23236,sessantaquattresimo+A
23237,sbrigare+V
23238,brucare+A
23239,sceverare+V
23240,pescare+V
23241,sculettare+V
23242,risconto+V
23243,perseguitare+V
23244,increspare+V
23245,oggettivare+V
23246,antidiluviano+A
23247,sprigionare+V
23248,strombettare+V
23249,districare+V
23250,incassare+V
23251,folleggiare+V
23252,carezzare+V
23253,annacquare+V
23254,grandeggiare+A
23255,indiretto+A
23256,mascherino+N
23257,stazzonare+V
23258,girellare+V
23259,larvo+A
23260,sfrenare+V
23261,sbaragliare+V
23262,dattiloscrivere+A
23263,avvilire+V
23264,deidratare+V
23265,litografia+N
23266,sfottere+V
23267,pendolare+V
23268,alluminare+V
23269,sonnecchiare+V
23270,ottimo+A
23271,sfaldare+V
23272,aggiuntare+V
23273,azzittire+V
23274,mollare+V
23275,aprire+V
23276,marcare+V
23277,esumare+V
23278,appagare+V
23279,autoreplicare+V
23280,criticabile+A
23281,appaltare+V
23282,salare+V
23283,straviziare+V
23284,scagionare+V
23285,rottamare+V
23286,tesse+V
23287,cedolare+V
23288,esonerare+V
23289,zufolare+V
23290,universitario+A
23291,industriare+V
23292,affluire+V
23293,sconvolgere+V
23294,disfidare+V
23295,catapultare+V
23296,tinteggiare+V
23297,investigare+V
23298,disdire+V
23299,detenere+V
23300,calendarizzare+V
23301,stappare+V
23302,fabbricare+V
23303,indeterminatezza+N
23304,riscaldare+V
23305,epistolare+V
23306,invelenaire+V
23307,infeltrire+V
23308,poere+V
23309,insalivare+V
23310,deflagrare+V
23311,impalmare+V
23312,raffinare+V
23313,feltrare+V
23314,tergiversare+V
23315,snebbiare+V
23316,tremulare+V
23317,pestare+A
23318,distinguere+V
23319,mercerizzare+V
23320,inaugurare+V
23321,sparire+A
23322,tribolo+N
23323,reputare+V
23324,connotare+V
23325,decomprimere+V
23326,rifriggere+V
23327,fresare+A
23328,miticizzare+V
23329,pronunziare+V
23330,insperato+A
23331,strapagare+V
23332,risolvere+V
23333,osannare+V
23334,smungere+V
23335,sgranchire+V
23336,arrabbare+V
23337,ciclo+N
23338,ossidare+V
23339,mendicare+A
23340,serpeggiare+V
23341,sbrodolare+V
23342,bianchire+V
23343,insensibile+A
23344,affacciare+V
23345,sommuovere+V
23346,svestire+V
23347,tentennare+V
23348,stereotipizzare+V
23349,sbarrare+V
23350,ereditare+V
23351,stracotta+A
23352,ginevrina+A
23353,connettere+V
23354,devolvere+V
23355,violare+V
23356,muoiaorire+V
23357,scamosciare+V
23358,ricercatezza+N
23359,incubare+V
23360,dogmatizzare+V
23361,riaffacciare+V
23362,incartapecorire+V
23363,vivisezionare+V
23364,finestrone+N
23365,commisurare+V
23366,ortografico+A
23367,anti-radar+A
23368,congedare+V
23369,imbucare+V
23370,equilibrare+V
23371,sfegatare+V
23372,destrutturare+V
23373,veicolare+V
23374,soffrire+V
23375,scarrozzare+V
23376,acclamare+V
23377,intasare+V
23378,pollare+V
23379,tratteggiare+V
23380,intersecare+V
23381,provincializzare+V
23382,dipare+V
23383,inacerbire+V
23384,marmo+N
23385,affumicare+V
23386,odorare+V
23387,ingrassare+V
23388,boriare+V
23389,impuntare+V
23390,manifestare+V
23391,cartonare+V
23392,ristrutturazione+N
23393,scervellare+V
23394,claustrofobia+N
23395,vegliare+V
23396,prefabbricare+V
23397,damaschinare+V
23398,rivoluzionare+V
23399,impaginare+V
23400,patria+N
23401,tollera+N
23402,scolaresco+N
23403,riclassificare+A
23404,globalizzare+V
23405,accorpare+V
23406,cenare+V
23407,indebitamento+N
23408,spasimare+V
23409,concedere+V
23410,contitolare+V
23411,slittare+V
23412,postare+V
23413,sbandire+V
23414,camionetta+N
23415,ponzare+V
23416,rivincere+V
23417,protocollare+V
23418,spoliticizzare+V
23419,torchiare+V
23420,frammentare+V
23421,assicurare+V
23422,assicurare+V
23423,vivacchiare+V
23424,suggere+V
23425,enzimare+V
23426,pacificare+V
23427,dottrinario+A
23428,convolare+V
23429,venuto+A
23430,geminare+V
23431,sferrare+V
23432,risucchiare+V
23433,infognare+V
23434,assemblare+V
23435,mitridatizzare+V
23436,esercire+V
23437,delusdere+V
23438,sbarazzare+V
23439,invocare+V
23440,cautelativo+A
23441,mimico+A
23442,immiscare+V
23443,celare+V
23444,ipotecare+V
23445,imbattere+V
23446,errare+V
23447,sfoltire+V
23448,vestire+V
23449,richiamare+V
23450,abitacolo+N
23451,forare+V
23452,molciere+V
23453,abbigliare+V
23454,sbramare+V
23455,instabilità+N
23456,imbandierare+V
23457,presupporre+V
23458,chiappare+V
23459,scorporare+V
23460,racconciare+V
23461,disagiare+V
23462,detrarre+V
23463,pescare+V
23464,amareggiare+V
23465,essiccare+V
23466,ravvicinare+V
23467,ballonzolare+V
23468,condolere+V
23469,campato+A
23470,deviare+V
23471,alluminare+V
23472,spruzzare+V
23473,sfittare+V
23474,rimarginare+V
23475,pesare+V
23476,elidere+A
23477,sopravvissut+A
23478,risospingere+V
23479,ristudiare+V
23480,profanare+V
23481,respingere+V
